HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,CHELA_HEIGHT,COMMENTS
-13944,201501,162,26,H-10,69322,1,165,,2,,,,3960,,
-13944,201501,162,26,H-10,69322,2,98.3,,2,0,0,0,806,,
-13944,201501,162,26,H-10,69322,2,93.6,,2,0,0,0,648,,
-13944,201501,162,26,H-10,69322,2,89.8,,2,0,0,0,564,,
-13944,201501,162,26,H-10,69322,2,100.2,,2,3,1,6,806,,
-13944,201501,162,26,H-10,69322,2,118.5,,2,2,1,6,1158,,
-13945,201501,162,27,G-10,69322,1,154.3,,2,,,,2846,,
-13945,201501,162,27,G-10,69322,2,120.3,,2,2,1,6,1268,,
-13946,201501,162,28,F-10,69322,1,133.2,,2,,,,2002,,
-13946,201501,162,28,F-10,69322,1,102.5,,2,,,,846,,
-13946,201501,162,28,F-10,69322,1,132,,2,,,,1926,,
-13946,201501,162,28,F-10,69322,1,107.3,,2,,,,990,,
-13947,201501,162,29,E-10,69322,1,133.7,,2,,,,1750,,
-13947,201501,162,29,E-10,69322,1,132.7,,2,,,,2016,,
-13947,201501,162,29,E-10,69322,1,135.2,,2,,,,2200,,
-13947,201501,162,29,E-10,69322,1,135.1,,3,,,,2040,,
-13947,201501,162,29,E-10,69322,2,127.8,,2,2,1,6,1568,,
-13947,201501,162,29,E-10,69322,2,115.5,,2,2,1,6,1222,,
-13947,201501,162,29,E-10,69322,2,136.6,,2,2,1,6,1772,,
-13966,201501,94,9,I-13,69322,1,102.6,,2,,,,880,,
-13957,201501,94,22,G-09,69322,1,154,,2,,,,2766,,
-13972,201501,94,11,G-13,69322,2,111.6,,2,2,1,6,1096,,
-14130,201501,94,30,B-08,69322,1,164.9,,2,,,,4006,,
-14129,201501,94,29,C-08,69322,1,159.5,,2,,,,3156,,
-13960,201501,94,26,D-09,69322,2,87.9,,2,2,1,6,500,,
-13959,201501,94,24,F-09,69322,1,122.1,,2,,,,1592,,
-13952,201501,94,25,E-09,69322,2,109.5,,2,5,1,6,1002,,
-13949,201501,94,10,H-13,69322,1,108.8,,2,,,,1004,,
-13949,201501,94,10,H-13,69322,1,96.8,,2,,,,772,,
-13949,201501,94,10,H-13,69322,2,113.5,,2,5,1,6,928,,
-13949,201501,94,10,H-13,69322,2,131,,2,5,1,6,1524,,
-13949,201501,94,10,H-13,69322,2,104.2,,2,5,1,6,762,,
-14127,201501,94,27,D-10,69322,1,167.2,,3,,,,3984,,
-14127,201501,94,27,D-10,69322,1,127.5,,2,,,,1782,,
-14127,201501,94,27,D-10,69322,1,139.9,,2,,,,2246,,
-14127,201501,94,27,D-10,69322,1,81.6,,2,,,,414,,
-14127,201501,94,27,D-10,69322,1,154.2,,2,,,,2972,,
-13966,201501,94,9,I-13,69322,1,130.1,,3,,,,1890,,
-13966,201501,94,9,I-13,69322,1,133.5,,2,,,,1852,,
-13966,201501,94,9,I-13,69322,1,129.9,,2,,,,1724,,
-13966,201501,94,9,I-13,69322,1,112,,2,,,,1280,,
-13966,201501,94,9,I-13,69322,2,111.7,,2,3,1,6,1040,,
-13966,201501,94,9,I-13,69322,2,122.2,,2,3,1,6,1214,,
-13966,201501,94,9,I-13,69322,2,131.9,,2,2,1,6,1364,,
-13966,201501,94,9,I-13,69322,2,131.3,,2,2,1,6,1288,,
-13957,201501,94,22,G-09,69322,1,111.1,,2,,,,1088,,
-13957,201501,94,22,G-09,69322,1,110.3,,2,,,,1166,,
-13957,201501,94,22,G-09,69322,1,174,,2,,,,4608,,
-13957,201501,94,22,G-09,69322,1,158.8,,2,,,,3488,,
-13972,201501,94,11,G-13,69322,1,149.7,,3,,,,2798,,
-13972,201501,94,11,G-13,69322,1,93,,2,,,,588,,
-13972,201501,94,11,G-13,69322,1,106.7,,2,,,,934,,
-13972,201501,94,11,G-13,69322,1,124.2,,2,,,,1556,,
-13972,201501,94,11,G-13,69322,1,118.2,,2,,,,1330,,
-13972,201501,94,11,G-13,69322,2,109.1,,2,5,1,6,906,,
-13972,201501,94,11,G-13,69322,2,127.5,,2,5,1,6,1352,,
-13972,201501,94,11,G-13,69322,2,150.7,,2,2,1,6,2048,,
-13972,201501,94,11,G-13,69322,2,141.4,,2,2,1,6,1822,,
-13972,201501,94,11,G-13,69322,2,97.1,,2,3,1,6,756,,
-13972,201501,94,11,G-13,69322,2,97,,2,3,1,6,680,,
-13972,201501,94,11,G-13,69322,2,125.7,,2,3,1,6,1282,,
-14121,201501,94,55,J-03,69322,1,133.2,,2,,,,2188,,
-13964,201501,94,7,K-13,69322,1,165.8,,2,,,,3836,,
-13964,201501,94,7,K-13,69322,2,62.9,,2,0,0,0,180,,
-13964,201501,94,7,K-13,69322,2,93.7,,2,0,0,0,582,,
-13965,201501,94,8,J-13,69322,1,113.5,,2,,,,1290,,
-13966,201501,94,9,I-13,69322,1,142,,3,,,,2374,,
-14130,201501,94,30,B-08,69322,1,184.4,,2,,,,5500,,
-14128,201501,94,28,C-09,69322,2,114.6,,2,5,1,6,1160,,
-14128,201501,94,28,C-09,69322,2,129.9,,2,2,1,6,1566,,
-14128,201501,94,28,C-09,69322,2,140.9,,2,2,1,6,1802,,
-14129,201501,94,29,C-08,69322,1,169.2,,2,,,,3962,,
-14129,201501,94,29,C-08,69322,1,156.2,,2,,,,3166,,
-14129,201501,94,29,C-08,69322,1,144.7,,2,,,,2586,,
-14129,201501,94,29,C-08,69322,1,161,,2,,,,3088,,
-14129,201501,94,29,C-08,69322,1,142.1,,2,,,,2312,,
-13950,201501,94,20,I-09,69322,1,152.3,,2,,,,3138,,
-13950,201501,94,20,I-09,69322,1,115.9,,2,,,,1382,,
-13950,201501,94,20,I-09,69322,2,109.6,,2,2,1,6,1008,,
-13950,201501,94,20,I-09,69322,2,112,,2,2,1,6,920,,
-13950,201501,94,20,I-09,69322,2,109.7,,2,3,1,6,980,,
-13951,201501,94,21,H-09,69322,1,134.1,,3,,,,2032,,
-13951,201501,94,21,H-09,69322,1,121.5,,2,,,,1432,,
-16336,201701,94,8,J-14,69322,1,67.1,,2,,,,210,,
-16336,201701,94,8,J-14,69322,1,67.1,,2,,,,220,,
-16336,201701,94,8,J-14,69322,1,74,,2,,,,300,,
-16336,201701,94,8,J-14,69322,2,114.6,,2,0,4,1,1275,,
-16336,201701,94,8,J-14,69322,1,148.8,,3,,,,2600,,
-16336,201701,94,8,J-14,69322,2,59.3,,2,0,0,0,130,,
-16336,201701,94,8,J-14,69322,2,56,,2,0,0,0,145,,
-16336,201701,94,8,J-14,69322,1,120.5,,2,,,,1340,,
-16338,201701,94,10,K-13,69322,2,124.3,,2,2,1,5,1215,,
-16340,201701,94,12,J-12,69322,1,114.2,,2,,,,1110,,
-16340,201701,94,12,J-12,69322,1,137.4,,2,,,,1985,,
-16340,201701,94,12,J-12,69322,1,95.1,,2,,,,610,,
-16340,201701,94,12,J-12,69322,2,128.6,,3,0,4,1,1215,,
-16340,201701,94,12,J-12,69322,1,121,,2,,,,1405,,
-16340,201701,94,12,J-12,69322,1,89,,2,,,,460,,
-16340,201701,94,12,J-12,69322,1,92.8,,2,,,,585,,
-16340,201701,94,12,J-12,69322,2,123.7,,3,0,4,1,1340,,
-16323,201701,94,13,I-12,69322,2,99.3,,2,5,1,4,735,,
-16325,201701,94,15,E-11,69322,2,146.6,,4,0,4,1,1810,,
-16325,201701,94,15,E-11,69322,2,119.4,,2,2,1,5,1065,,
-16326,201701,94,16,F-11,69322,1,161,,2,,,,3330,,
-16326,201701,94,16,F-11,69322,1,88.2,,2,,,,550,,
-16326,201701,94,16,F-11,69322,2,132.6,,4,3,2,6,1780,,
-16326,201701,94,16,F-11,69322,2,147.3,,4,3,2,6,2175,,
-16327,201701,94,17,G-11,69322,2,115.6,,2,5,1,5,925,,
-16327,201701,94,17,G-11,69322,2,115.6,,2,5,1,5,1140,,
-16327,201701,94,17,G-11,69322,2,115.1,,2,5,1,5,1030,,
-16327,201701,94,17,G-11,69322,2,127.6,,2,2,1,6,1395,,
-16327,201701,94,17,G-11,69322,2,113.6,,2,5,1,5,1200,,
-16327,201701,94,17,G-11,69322,2,147,,3,3,2,6,2335,,
-16327,201701,94,17,G-11,69322,2,126.9,,3,3,2,6,1715,,
-16327,201701,94,17,G-11,69322,2,120.5,,3,0,4,1,1335,,
-16327,201701,94,17,G-11,69322,2,126.8,,3,0,4,1,1400,,
-16327,201701,94,17,G-11,69322,2,115,,3,0,4,1,1325,,
-16327,201701,94,17,G-11,69322,2,139.4,,3,0,4,1,1660,,
-16327,201701,94,17,G-11,69322,2,159.8,,3,0,4,1,2350,,
-16327,201701,94,17,G-11,69322,2,125.3,,3,0,4,1,1270,,
-16327,201701,94,17,G-11,69322,2,149.1,,3,0,4,1,2110,,
-16327,201701,94,17,G-11,69322,1,149,,3,,,,3020,,
-16327,201701,94,17,G-11,69322,1,94.6,,2,,,,590,,
-16327,201701,94,17,G-11,69322,1,99.7,,2,,,,715,,
-16327,201701,94,17,G-11,69322,1,101.3,,2,,,,755,,
-16356,201701,94,19,H-11,69322,1,95.5,,2,,,,620,,
-16356,201701,94,19,H-11,69322,1,94.9,,2,,,,630,,
-16356,201701,94,19,H-11,69322,1,90.6,,2,,,,580,,
-16356,201701,94,19,H-11,69322,1,77.8,,2,,,,340,,
-16357,201701,94,20,I-11,69322,1,166,,4,,,,3800,,
-16357,201701,94,20,I-11,69322,1,85.8,,2,,,,470,,
-16357,201701,94,20,I-11,69322,1,88.9,,2,,,,510,,
-16357,201701,94,20,I-11,69322,1,87.1,,2,,,,500,,
-16357,201701,94,20,I-11,69322,2,104.8,,3,3,5,5,980,,
-16357,201701,94,20,I-11,69322,2,93.1,,2,5,1,5,605,,
-16357,201701,94,20,I-11,69322,2,88.6,,2,0,0,0,495,,
-16357,201701,94,20,I-11,69322,1,156.7,,4,,,,3080,,
-16357,201701,94,20,I-11,69322,1,151.5,,4,,,,2915,,
-16357,201701,94,20,I-11,69322,1,164,,4,,,,3910,,
-16358,201701,94,21,J-11,69322,2,83.5,,2,0,0,0,415,,
-16358,201701,94,21,J-11,69322,1,88.9,,2,,,,525,,
-16358,201701,94,21,J-11,69322,1,78.6,,2,,,,335,,
-16358,201701,94,21,J-11,69322,1,95.6,,2,,,,645,,
-16358,201701,94,21,J-11,69322,1,130.3,,2,,,,1820,,
-16358,201701,94,21,J-11,69322,2,136.3,,3,3,2,6,1795,,
-16358,201701,94,21,J-11,69322,2,82.8,,2,0,0,0,425,,
-16358,201701,94,21,J-11,69322,2,70.8,,2,0,0,0,265,,
-16358,201701,94,21,J-11,69322,2,81.3,,2,0,0,0,340,,
-16358,201701,94,21,J-11,69322,2,84.2,,2,0,0,0,410,,
-16358,201701,94,21,J-11,69322,1,85.9,,2,,,,455,,
-16359,201701,94,22,K-11,69322,1,179.6,,4,,,,5350,,
-16360,201701,94,23,K-10,69322,2,91.5,,2,0,0,0,475,,
-16360,201701,94,23,K-10,69322,1,82.8,,2,,,,485,,
-16360,201701,94,23,K-10,69322,1,84,,2,,,,450,,
-16360,201701,94,23,K-10,69322,1,124,,3,,,,1615,,
-16361,201701,94,24,J-10,69322,2,87,,2,0,0,0,445,,
-16361,201701,94,24,J-10,69322,1,168.6,,3,,,,3830,,
-16361,201701,94,24,J-10,69322,1,79.9,,2,,,,350,,
-16361,201701,94,24,J-10,69322,1,120.9,,2,,,,1280,,
-16363,201701,94,25,I-10,69322,2,92.8,,2,0,0,0,530,,
-16363,201701,94,25,I-10,69322,1,92.7,,2,,,,590,,
-16363,201701,94,25,I-10,69322,2,86.3,,2,0,0,0,450,,
-16363,201701,94,25,I-10,69322,2,91.6,,2,0,0,0,525,,
-16363,201701,94,25,I-10,69322,2,86,,2,0,0,0,415,,
-16363,201701,94,25,I-10,69322,2,74,,2,0,0,0,300,,
-16362,201701,94,26,H-10,69322,2,123.4,,3,3,2,6,1555,,
-16362,201701,94,26,H-10,69322,1,141.2,,2,,,,2330,,
-16362,201701,94,26,H-10,69322,1,134,,2,,,,1880,,
-16362,201701,94,26,H-10,69322,2,129.3,,3,3,2,6,1805,,
-16364,201701,94,27,G-10,69322,1,94.5,,2,,,,655,,
-16364,201701,94,27,G-10,69322,1,89.6,,2,,,,560,,
-16364,201701,94,27,G-10,69322,2,133.7,,3,3,2,6,1825,,
-16364,201701,94,27,G-10,69322,2,96.1,,2,2,1,4,705,,
-16364,201701,94,27,G-10,69322,1,94.4,,2,,,,530,,
-16364,201701,94,27,G-10,69322,1,184.5,,3,,,,4660,,
-16364,201701,94,27,G-10,69322,1,128.3,,2,,,,1660,,
-16364,201701,94,27,G-10,69322,2,109,,3,3,2,6,1115,,
-16364,201701,94,27,G-10,69322,2,126.9,,3,3,2,6,1660,,
-16364,201701,94,27,G-10,69322,2,109.3,,2,2,1,5,930,,
-16364,201701,94,27,G-10,69322,2,102.6,,2,2,1,5,910,,
-16365,201701,94,28,F-10,69322,2,101.3,,2,2,1,4,750,,
-16366,201701,94,29,C-09,69322,1,112.1,,2,,,,1130,,
-16366,201701,94,29,C-09,69322,1,163.4,,4,,,,3670,,
-16366,201701,94,29,C-09,69322,2,96.6,,2,5,1,4,770,,
-16367,201701,94,30,D-09,69322,1,99,,2,,,,790,,
-16367,201701,94,30,D-09,69322,1,161.8,,4,,,,3730,,
-16367,201701,94,30,D-09,69322,1,95.3,,2,,,,730,,
-16367,201701,94,30,D-09,69322,2,99.3,,2,5,1,4,765,,
-16368,201701,94,31,E-09,69322,1,166.6,,4,,,,4010,,
-16369,201701,94,32,E-10,69322,1,132.8,,2,,,,1900,,
-16369,201701,94,32,E-10,69322,1,159.6,,4,,,,3615,,
-16369,201701,94,32,E-10,69322,1,107.3,,2,,,,990,,
-16369,201701,94,32,E-10,69322,1,122.2,,2,,,,1465,,
-16369,201701,94,32,E-10,69322,1,134.5,,2,,,,2120,,
-16373,201701,94,33,F-09,69322,2,145.7,,3,3,2,6,2230,,
-16374,201701,94,34,G-09,69322,1,158.9,,2,,,,3740,,
-16374,201701,94,34,G-09,69322,1,118.8,,2,,,,1265,,
-16371,201701,94,35,H-09,69322,2,88.8,,2,3,1,5,455,,
-16371,201701,94,35,H-09,69322,1,135.6,,2,,,,2035,,
-16371,201701,94,35,H-09,69322,2,93,,2,0,0,0,575,,
-16371,201701,94,35,H-09,69322,2,127.2,,3,3,2,5,1570,,
-16371,201701,94,35,H-09,69322,2,120.8,,3,3,2,5,1355,,
-16370,201701,94,36,I-09,69322,2,73,,2,0,0,0,300,,
-16370,201701,94,36,I-09,69322,1,114.8,,2,,,,1245,,
-16372,201701,94,37,J-09,69322,1,87.7,,2,,,,500,,
-16375,201701,94,38,K-09,69322,1,151.8,,2,,,,3005,,
-16504,201701,94,58,K-06,69322,1,100.2,,2,,,,705,,
-16506,201701,94,59,K-07,69322,2,93.5,,2,0,0,0,560,,
-16507,201701,94,61,J-08,69322,1,133.1,,2,,,,1915,,
-16507,201701,94,61,J-08,69322,2,96.6,,2,0,0,0,615,,
-16507,201701,94,61,J-08,69322,2,93.9,,2,0,0,0,515,,
-16507,201701,94,61,J-08,69322,1,96.9,,2,,,,745,,
-16507,201701,94,61,J-08,69322,1,85.5,,2,,,,450,,
-16507,201701,94,61,J-08,69322,2,83.6,,2,0,0,0,405,,
-16508,201701,94,62,J-07,69322,2,112.6,,1,2,1,4,800,,
-16508,201701,94,62,J-07,69322,1,87.4,,2,,,,455,,
-16510,201701,94,64,I-08,69322,1,88.8,,2,,,,495,,
-16510,201701,94,64,I-08,69322,1,93.8,,2,,,,610,,
-16511,201701,94,65,H-08,69322,1,154,,2,,,,3095,,
-16512,201701,94,66,G-08,69322,1,157.4,,2,,,,3075,,
-16512,201701,94,66,G-08,69322,1,134,,2,,,,1840,,
-16512,201701,94,66,G-08,69322,1,156.7,,2,,,,3045,,
-16512,201701,94,66,G-08,69322,1,153.8,,2,,,,2785,,
-16512,201701,94,66,G-08,69322,1,164.5,,2,,,,3220,,
-16529,201701,94,69,E-08,69322,1,105.7,,2,,,,890,,
-16531,201701,94,71,C-08,69322,1,194.7,,3,,,,5385,,
-16532,201701,94,72,B-08,69322,1,124.5,,2,,,,1655,,
-16532,201701,94,72,B-08,69322,1,146.6,,2,,,,2625,,
-16532,201701,94,72,B-08,69322,1,154.6,,2,,,,2850,,
-16532,201701,94,72,B-08,69322,1,183,,4,,,,5055,,
-16817,201701,94,82,F-05,69322,1,165.6,,2,,,,4225,,
-16556,201701,94,89,J-04,69322,1,132.4,,2,,,,1980,,
-16556,201701,94,89,J-04,69322,1,162.3,,2,,,,2800,,
-16556,201701,94,89,J-04,69322,1,171.5,,3,,,,3460,,
-17326,201701,94,216,J-09,69322,2,149.3,,2,2,1,6,2130,,
-17327,201701,94,217,E-09,69322,2,129,,2,2,1,5,1468,,
-17328,201701,94,218,D-09,69322,1,118.6,,2,,,,1396,36.7,
-17328,201701,94,218,D-09,69322,1,121.8,,2,,,,1536,34.4,
-17328,201701,94,218,D-09,69322,1,113,,2,,,,1162,32.2,
-17328,201701,94,218,D-09,69322,1,113.6,,2,,,,1162,33.1,
-17328,201701,94,218,D-09,69322,1,128.6,,2,,,,1858,38.6,
-17328,201701,94,218,D-09,69322,1,129.4,,2,,,,1602,34.8,
-17328,201701,94,218,D-09,69322,2,120.9,,2,2,1,6,1270,,
-17328,201701,94,218,D-09,69322,2,113.8,,2,2,1,6,1198,,
-17328,201701,94,218,D-09,69322,2,120.5,,2,2,1,6,1278,,
-17328,201701,94,218,D-09,69322,2,136.4,,2,2,1,6,1626,,
-17328,201701,94,218,D-09,69322,2,97.6,,2,0,0,0,770,,
-17328,201701,94,218,D-09,69322,2,101.5,,2,2,1,6,972,,
-17329,201701,94,219,D-10,69322,2,133.9,,2,2,1,6,1562,,
-17329,201701,94,219,D-10,69322,2,122.1,,2,2,1,6,1252,,
-17329,201701,94,219,D-10,69322,2,123.4,,2,2,1,6,1256,,
-17329,201701,94,219,D-10,69322,2,147.5,,2,2,1,6,2100,,
-17330,201701,94,220,G-11,69322,1,111.8,,2,,,,1150,36.4,
-17330,201701,94,220,G-11,69322,1,79.9,,2,,,,342,21.2,
-17330,201701,94,220,G-11,69322,1,148.9,,2,,,,2718,44,
-17330,201701,94,220,G-11,69322,2,83.3,,2,0,0,0,456,,
-17330,201701,94,220,G-11,69322,2,90.9,,2,0,0,0,556,,
-17330,201701,94,220,G-11,69322,1,115.6,,2,,,,1222,35.8,
-17330,201701,94,220,G-11,69322,2,89.4,,2,0,0,0,488,,
-17330,201701,94,220,G-11,69322,1,161.7,,2,,,,3826,57.8,
-17330,201701,94,220,G-11,69322,2,131.6,,2,2,1,6,1438,,
-17330,201701,94,220,G-11,69322,2,132.3,,2,2,1,6,1496,,
-17330,201701,94,220,G-11,69322,2,121.4,,2,2,1,6,1300,,
-17330,201701,94,220,G-11,69322,2,124.3,,2,2,1,6,1582,,
-17330,201701,94,220,G-11,69322,2,87.3,,2,0,0,0,528,,
-17330,201701,94,220,G-11,69322,2,91.5,,2,0,0,0,510,,
-17331,201701,94,221,G-10,69322,1,115.4,,2,,,,1354,34.9,
-17331,201701,94,221,G-10,69322,1,102.4,,2,,,,888,30.7,
-17331,201701,94,221,G-10,69322,1,78.9,,2,,,,304,23.3,
-17331,201701,94,221,G-10,69322,1,91.2,,2,,,,550,28.4,
-17331,201701,94,221,G-10,69322,1,117.9,,2,,,,1092,25.2,
-17331,201701,94,221,G-10,69322,2,87,,2,0,0,0,492,,
-17331,201701,94,221,G-10,69322,2,114.2,,2,2,1,6,1080,,
-17331,201701,94,221,G-10,69322,2,143.6,,2,2,1,6,1874,,
-17331,201701,94,221,G-10,69322,2,121,,2,2,1,6,1202,,
-17331,201701,94,221,G-10,69322,2,117.9,,2,2,1,6,1080,,
-17331,201701,94,221,G-10,69322,2,118.6,,2,2,1,6,1270,,
-17331,201701,94,221,G-10,69322,2,82.2,,2,0,0,0,452,,
-17331,201701,94,221,G-10,69322,2,86.7,,2,0,0,0,486,,
-17331,201701,94,221,G-10,69322,2,90.6,,2,0,0,0,506,,
-17332,201701,94,222,F-10,69322,2,120,,2,2,1,6,1350,,
-17332,201701,94,222,F-10,69322,2,137.9,,2,2,1,5,1738,,
-17332,201701,94,222,F-10,69322,2,133.8,,2,2,1,5,1394,,
-17332,201701,94,222,F-10,69322,2,123.8,,2,2,1,5,1220,,
-17332,201701,94,222,F-10,69322,2,98.3,,2,0,0,0,644,,
-17332,201701,94,222,F-10,69322,2,87.2,,2,0,0,0,472,,
-17332,201701,94,222,F-10,69322,2,103.9,,2,2,1,6,794,,
-17332,201701,94,222,F-10,69322,1,90.3,,2,,,,540,27.3,
-17332,201701,94,222,F-10,69322,1,94.4,,2,,,,552,25,
-17332,201701,94,222,F-10,69322,1,144,,2,,,,2406,41.9,
-17332,201701,94,222,F-10,69322,1,149.8,,2,,,,2886,46.5,
-17332,201701,94,222,F-10,69322,1,160.9,,2,,,,3208,41.1,
-17333,201701,94,223,F-11,69322,2,124.6,,2,2,1,5,1288,,
-17333,201701,94,223,F-11,69322,1,136.6,,2,,,,1822,40.4,
-17333,201701,94,223,F-11,69322,1,127.3,,2,,,,1602,38.3,
-17333,201701,94,223,F-11,69322,1,94.5,,2,,,,582,26.4,
-17333,201701,94,223,F-11,69322,1,96.8,,2,,,,736,28.2,
-17333,201701,94,223,F-11,69322,1,86.7,,2,,,,472,26.3,
-17333,201701,94,223,F-11,69322,2,135.1,,2,2,1,5,1606,,
-17333,201701,94,223,F-11,69322,2,125.8,,2,2,1,6,1330,,
-17333,201701,94,223,F-11,69322,2,105.6,,2,2,1,6,894,,
-17333,201701,94,223,F-11,69322,2,142.8,,2,2,1,6,1756,,
-17333,201701,94,223,F-11,69322,2,87.6,,2,0,0,0,490,,
-17333,201701,94,223,F-11,69322,2,92.9,,2,0,0,0,554,,
-17333,201701,94,223,F-11,69322,2,78.4,,2,0,0,0,358,,
-17333,201701,94,223,F-11,69322,2,80.1,,2,0,0,0,368,,
-17334,201701,94,224,F-12,69322,1,127,,2,,,,1528,36.1,
-17334,201701,94,224,F-12,69322,2,117.2,,2,2,1,6,1136,,
-17334,201701,94,224,F-12,69322,1,96.9,,2,,,,666,27.8,
-17334,201701,94,224,F-12,69322,1,110.2,,2,,,,1094,32.2,
-17334,201701,94,224,F-12,69322,1,68.5,,2,,,,194,17.6,
-17334,201701,94,224,F-12,69322,1,103.7,,2,,,,688,27.6,
-17334,201701,94,224,F-12,69322,2,83.7,,2,0,0,0,446,,
-17334,201701,94,224,F-12,69322,2,89.6,,2,0,0,0,548,,
-17334,201701,94,224,F-12,69322,2,59.2,,2,0,0,0,140,,
-17334,201701,94,224,F-12,69322,2,96.8,,2,2,1,6,668,,
-17334,201701,94,224,F-12,69322,2,114.4,,2,2,1,6,1024,,
-17334,201701,94,224,F-12,69322,2,129.2,,2,2,1,5,1512,,
-17335,201701,94,225,G-12,69322,2,118.7,,2,2,1,6,1098,,
-17335,201701,94,225,G-12,69322,1,126.7,,2,,,,1758,41.5,
-17335,201701,94,225,G-12,69322,1,112.8,,2,,,,1172,33.7,
-17335,201701,94,225,G-12,69322,1,98.5,,2,,,,666,31.1,
-17335,201701,94,225,G-12,69322,2,112.6,,2,2,1,3,966,,
-17335,201701,94,225,G-12,69322,2,137.6,,2,2,1,6,1504,,
-17335,201701,94,225,G-12,69322,2,129,,2,2,1,6,1436,,
-17336,201701,94,226,G-13,69322,1,87,,2,,,,548,24.3,
-17336,201701,94,226,G-13,69322,1,114.7,,2,,,,1242,33.8,
-17336,201701,94,226,G-13,69322,1,105.2,,2,,,,980,31.3,
-17336,201701,94,226,G-13,69322,1,66.6,,2,,,,178,19.2,
-17336,201701,94,226,G-13,69322,2,102,,2,3,1,5,804,,
-17336,201701,94,226,G-13,69322,2,88.3,,2,2,1,6,542,,
-17336,201701,94,226,G-13,69322,2,124.1,,2,2,1,6,1464,,
-17336,201701,94,226,G-13,69322,2,104.5,,2,2,1,6,892,,
-17336,201701,94,226,G-13,69322,2,92.2,,2,0,0,0,624,,
-17336,201701,94,226,G-13,69322,2,85.3,,2,0,0,0,376,,
-17337,201701,94,227,H-13,69322,2,127.2,,2,2,1,6,1196,,
-17337,201701,94,227,H-13,69322,1,150.8,,2,,,,2546,45.7,
-17337,201701,94,227,H-13,69322,1,109.8,,2,,,,1032,25.3,
-17337,201701,94,227,H-13,69322,1,126.1,,2,,,,1672,42.7,
-17337,201701,94,227,H-13,69322,1,135.3,,2,,,,1932,40.3,
-17337,201701,94,227,H-13,69322,2,123.5,,2,5,1,6,1366,,
-17337,201701,94,227,H-13,69322,2,135,,2,2,1,6,1432,,
-17337,201701,94,227,H-13,69322,2,135.5,,2,2,1,6,1738,,
-17337,201701,94,227,H-13,69322,2,127.5,,2,2,1,6,1438,,
-17338,201701,94,228,H-14,69322,2,105.8,,2,3,1,6,854,,
-17338,201701,94,228,H-14,69322,2,121.2,,2,3,1,6,1268,,
-17340,201701,94,230,H-12,69322,2,136.4,,2,2,1,6,1682,,
-17340,201701,94,230,H-12,69322,2,109.4,,2,2,1,6,956,,
-17340,201701,94,230,H-12,69322,2,128.3,,2,2,1,6,1420,,
-17340,201701,94,230,H-12,69322,2,118.7,,2,2,1,6,1136,,
-17340,201701,94,230,H-12,69322,1,149.3,,2,,,,2670,47.9,
-17340,201701,94,230,H-12,69322,1,122.6,,2,,,,1580,38,
-17340,201701,94,230,H-12,69322,1,95.4,,2,,,,620,25.7,
-17340,201701,94,230,H-12,69322,1,89.2,,2,,,,492,23.8,
-17340,201701,94,230,H-12,69322,1,89.2,,2,,,,450,22.4,
-17340,201701,94,230,H-12,69322,2,133.7,,2,2,1,6,1502,,
-17340,201701,94,230,H-12,69322,2,81.5,,2,0,0,0,370,,
-17341,201701,94,231,H-11,69322,2,145.6,,2,2,1,6,1896,,
-17341,201701,94,231,H-11,69322,1,172.8,,3,,,,3904,55.9,
-17341,201701,94,231,H-11,69322,1,97.5,,2,,,,666,29.1,
-17341,201701,94,231,H-11,69322,1,146.7,,2,,,,2704,46.2,
-17341,201701,94,231,H-11,69322,1,78.5,,2,,,,288,10.5,
-17341,201701,94,231,H-11,69322,1,92.4,,2,,,,614,25.2,
-17341,201701,94,231,H-11,69322,2,136,,2,2,1,6,1888,,
-17341,201701,94,231,H-11,69322,2,112.3,,2,2,1,6,1036,,
-17341,201701,94,231,H-11,69322,2,107.4,,2,2,1,6,926,,
-17341,201701,94,231,H-11,69322,2,100.5,,2,2,1,6,796,,
-17341,201701,94,231,H-11,69322,2,90.7,,2,0,0,0,554,,
-17341,201701,94,231,H-11,69322,2,90.5,,2,0,0,0,552,,
-17341,201701,94,231,H-11,69322,2,97.7,,2,0,0,0,696,,
-17341,201701,94,231,H-11,69322,2,84.9,,2,0,0,0,448,,
-17341,201701,94,231,H-11,69322,2,88.1,,2,0,0,0,508,,
-17342,201701,94,232,H-10,69322,1,151.7,,2,,,,2918,39.6,
-17342,201701,94,232,H-10,69322,2,86.4,,2,0,0,0,546,,
-17342,201701,94,232,H-10,69322,2,129.5,,2,2,1,5,1522,,
-17342,201701,94,232,H-10,69322,2,128.6,,2,2,1,5,1468,,
-17342,201701,94,232,H-10,69322,2,121,,2,2,1,6,1226,,
-17342,201701,94,232,H-10,69322,2,113.1,,2,2,1,6,1018,,
-17342,201701,94,232,H-10,69322,2,108.5,,2,2,1,6,860,,
-17342,201701,94,232,H-10,69322,2,88.6,,2,0,0,0,546,,
-17342,201701,94,232,H-10,69322,2,88.2,,2,0,0,0,514,,
-17342,201701,94,232,H-10,69322,2,97.6,,2,0,0,0,646,,
