"CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION"
3588153,-21898,202202,94,26,"AA-02",7,68580,2,,39.3,2,0,0,0,18,,,,,1.79693,,,"","AA-02"
3588154,-21898,202202,94,26,"AA-02",7,68580,2,,37.6,2,0,0,0,18,,,,,1.79693,,,"","AA-02"
3586040,-21805,202202,162,6,"X-25",7,68580,2,,61.4,2,4,1,6,75,,,,,11.64661,,,"","X-25"
3586096,-21805,202202,162,6,"X-25",7,68580,2,,47,2,0,0,0,35,,,,,39.46646,,,"","X-25"
3588010,-21934,202202,94,35,"X-01",7,68580,2,,32.7,2,0,0,0,14,,,,,1,,,"","X-01"
3588011,-21934,202202,94,35,"X-01",7,68580,2,,26.8,2,0,0,0,8,,,,,1,,,"","X-01"
3588012,-21934,202202,94,35,"X-01",7,68580,2,,28.2,2,0,0,0,8,,,,,1,,,"","X-01"
3588013,-21934,202202,94,35,"X-01",7,68580,2,,28.4,2,0,0,0,8,,,,,1,,,"","X-01"
3585442,-21997,202202,162,58,"W-22",7,68580,2,,44.3,2,0,0,0,30,,,,,38.94028,,,"","W-22"
3585443,-21997,202202,162,58,"W-22",7,68580,2,,37.6,2,0,0,0,23,,,,,38.94028,,,"","W-22"
3585444,-21997,202202,162,58,"W-22",7,68580,2,,43.2,2,0,0,0,34,,,,,38.94028,,,"","W-22"
3585445,-21997,202202,162,58,"W-22",7,68580,2,,41.7,2,0,0,0,25,,,,,38.94028,,,"","W-22"
3585446,-21997,202202,162,58,"W-22",7,68580,2,,40.5,2,0,0,0,28,,,,,38.94028,,,"","W-22"
3585494,-21999,202202,162,60,"V-21",7,68580,2,,50.6,2,4,1,5,44,,,,,1,,,"","V-21"
3585495,-21999,202202,162,60,"V-21",7,68580,2,,34.7,2,4,1,5,15,,,,,1,,,"","V-21"
3584050,-21994,202202,162,55,"T-22",7,68580,2,,42.6,2,0,0,0,28,,,,,31.32588,,,"","T-22"
3584051,-21994,202202,162,55,"T-22",7,68580,2,,43.3,2,0,0,0,35,,,,,31.32588,,,"","T-22"
3584052,-21994,202202,162,55,"T-22",7,68580,2,,41,2,0,0,0,25,,,,,31.32588,,,"","T-22"
3584053,-21994,202202,162,55,"T-22",7,68580,2,,42.3,2,0,0,0,27,,,,,31.32588,,,"","T-22"
3584054,-21994,202202,162,55,"T-22",7,68580,2,,45.2,2,0,0,0,36,,,,,31.32588,,,"","T-22"
3584055,-21994,202202,162,55,"T-22",7,68580,2,,41.7,2,0,0,0,31,,,,,31.32588,,,"","T-22"
3585554,-22009,202202,162,61,"U-21",7,68580,2,,42.5,2,0,0,0,27,,,,,48.1946,,,"","U-21"
3585555,-22009,202202,162,61,"U-21",7,68580,2,,40.5,2,0,0,0,26,,,,,48.1946,,,"","U-21"
3585556,-22009,202202,162,61,"U-21",7,68580,2,,44.6,2,0,0,0,32,,,,,48.1946,,,"","U-21"
3585557,-22009,202202,162,61,"U-21",7,68580,2,,45.1,2,0,0,0,34,,,,,48.1946,,,"","U-21"
3585558,-22009,202202,162,61,"U-21",7,68580,2,,40.1,2,0,0,0,23,,,,,48.1946,,,"","U-21"
3585589,-22009,202202,162,61,"U-21",7,68580,2,,46.8,2,4,1,5,36,,,,,1.73129,,,"","U-21"
3585590,-22009,202202,162,61,"U-21",7,68580,2,,47.5,2,4,1,5,37,,,,,1.73129,,,"","U-21"
3585591,-22009,202202,162,61,"U-21",7,68580,2,,48.7,2,4,1,5,47,,,,,1.73129,,,"","U-21"
3585592,-22009,202202,162,61,"U-21",7,68580,2,,49.9,2,4,1,5,44,,,,,1.73129,,,"","U-21"
3585593,-22009,202202,162,61,"U-21",7,68580,2,,47.7,2,4,1,5,40,,,,,1.73129,,,"","U-21"
3585594,-22009,202202,162,61,"U-21",7,68580,2,,49.9,2,4,1,5,42,,,,,1.73129,,,"","U-21"
3586097,-21805,202202,162,6,"X-25",7,68580,2,,45.3,2,0,0,0,35,,,,,39.46646,,,"","X-25"
3586098,-21805,202202,162,6,"X-25",7,68580,2,,45.4,2,0,0,0,32,,,,,39.46646,,,"","X-25"
3586099,-21805,202202,162,6,"X-25",7,68580,2,,44.3,2,0,0,0,33,,,,,39.46646,,,"","X-25"
3586100,-21805,202202,162,6,"X-25",7,68580,2,,44,2,0,0,0,27,,,,,39.46646,,,"","X-25"
3587656,-21881,202202,94,21,"CC-03",7,68580,2,,33.7,2,0,0,0,12,,,,,1,,,"","CC-03"
3587657,-21881,202202,94,21,"CC-03",7,68580,2,,25,2,0,0,0,6,,,,,1,,,"","CC-03"
3587658,-21881,202202,94,21,"CC-03",7,68580,2,,28,2,0,0,0,8,,,,,1,,,"","CC-03"
3587659,-21881,202202,94,21,"CC-03",7,68580,2,,30.8,2,0,0,0,8,,,,,1,,,"","CC-03"
3587660,-21881,202202,94,21,"CC-03",7,68580,2,,29.8,2,0,0,0,8,,,,,1,,,"","CC-03"
3584100,-21994,202202,162,55,"T-22",7,68580,2,,50.9,2,4,1,5,45,,,,,1,,,"","T-22"
3584101,-21994,202202,162,55,"T-22",7,68580,2,,46.1,2,4,1,5,35,,,,,1,,,"","T-22"
3584102,-21994,202202,162,55,"T-22",7,68580,2,,41.9,2,4,1,5,29,,,,,1,,,"","T-22"
3584103,-21994,202202,162,55,"T-22",7,68580,2,,38.9,2,4,1,5,22,,,,,1,,,"","T-22"
3584104,-21994,202202,162,55,"T-22",7,68580,2,,57.4,2,4,1,5,68,,,,,1,,,"","T-22"
3584673,-21982,202202,162,51,"V-23",7,68580,2,,36.5,2,0,0,0,17,,,,,23.03724,,,"","V-23"
3584674,-21982,202202,162,51,"V-23",7,68580,2,,39.9,2,0,0,0,24,,,,,23.03724,,,"","V-23"
3584675,-21982,202202,162,51,"V-23",7,68580,2,,38.1,2,0,0,0,19,,,,,23.03724,,,"","V-23"
3584676,-21982,202202,162,51,"V-23",7,68580,2,,42.3,2,0,0,0,24,,,,,23.03724,,,"","V-23"
3584677,-21982,202202,162,51,"V-23",7,68580,2,,37.2,2,0,0,0,20,,,,,23.03724,,,"","V-23"
3587274,-21807,202202,162,8,"X-23",7,68580,2,,37.1,2,0,0,0,17,,,,,16.37911,,,"","X-23"
3587275,-21807,202202,162,8,"X-23",7,68580,2,,41.5,2,0,0,0,22,,,,,16.37911,,,"","X-23"
3587276,-21807,202202,162,8,"X-23",7,68580,2,,42.2,2,0,0,0,23,,,,,16.37911,,,"","X-23"
3587277,-21807,202202,162,8,"X-23",7,68580,2,,42.9,2,0,0,0,24,,,,,16.37911,,,"","X-23"
3587278,-21807,202202,162,8,"X-23",7,68580,2,,41.3,2,0,0,0,26,,,,,16.37911,,,"","X-23"
3587281,-22012,202202,162,64,"R-21",7,68580,2,,41.9,2,0,0,0,26,,,,,1,,,"","R-21"
3584701,-21982,202202,162,51,"V-23",7,68580,2,,52.1,3,2,2,6,52,,,,,1,,,"","V-23"
3584702,-21982,202202,162,51,"V-23",7,68580,2,,50.4,2,4,1,5,41,,,,,1,,,"","V-23"
3584703,-21982,202202,162,51,"V-23",7,68580,2,,41.9,2,4,1,5,27,,,,,1,,,"","V-23"
3584704,-21982,202202,162,51,"V-23",7,68580,2,,41.3,2,4,1,5,23,,,,,1,,,"","V-23"
3584705,-21982,202202,162,51,"V-23",7,68580,2,,44.1,2,4,1,5,30,,,,,1,,,"","V-23"
3584717,-21983,202202,162,52,"U-23",7,68580,2,,44.1,2,0,0,0,29,,,,,41.91119,,,"","U-23"
3584718,-21983,202202,162,52,"U-23",7,68580,2,,43.3,2,0,0,0,27,,,,,41.91119,,,"","U-23"
3584719,-21983,202202,162,52,"U-23",7,68580,2,,44,2,0,0,0,28,,,,,41.91119,,,"","U-23"
3584720,-21983,202202,162,52,"U-23",7,68580,2,,40.3,2,0,0,0,21,,,,,41.91119,,,"","U-23"
3584721,-21983,202202,162,52,"U-23",7,68580,2,,42.8,2,0,0,0,29,,,,,41.91119,,,"","U-23"
3584722,-21983,202202,162,52,"U-23",7,68580,2,,42,2,0,0,0,24,,,,,41.91119,,,"","U-23"
3584723,-21983,202202,162,52,"U-23",7,68580,2,,42.2,2,0,0,0,23,,,,,41.91119,,,"","U-23"
3585703,-22013,202202,162,65,"S-20",7,68580,2,,29.3,2,0,0,0,12,,,,,1,,,"","S-20"
3585704,-22013,202202,162,65,"S-20",7,68580,2,,29.5,2,0,0,0,13,,,,,1,,,"","S-20"
3585705,-22013,202202,162,65,"S-20",7,68580,2,,49.6,2,0,0,0,46,,,,,1,,,"","S-20"
3585706,-22013,202202,162,65,"S-20",7,68580,2,,52,2,0,0,0,47,,,,,1,,,"","S-20"
3585707,-22013,202202,162,65,"S-20",7,68580,2,,50.6,2,0,0,0,45,,,,,1,,,"","S-20"
3588917,-21880,202202,94,20,"BB-03",7,68580,2,,31.8,2,0,0,0,10,,,,,10.06359,,,"","BB-03"
3588918,-21880,202202,94,20,"BB-03",7,68580,2,,34.1,2,0,0,0,12,,,,,10.06359,,,"","BB-03"
3588919,-21880,202202,94,20,"BB-03",7,68580,2,,35.8,2,0,0,0,14,,,,,10.06359,,,"","BB-03"
3588920,-21880,202202,94,20,"BB-03",7,68580,2,,33.4,2,0,0,0,12,,,,,10.06359,,,"","BB-03"
3588921,-21880,202202,94,20,"BB-03",7,68580,2,,33,2,0,0,0,12,,,,,10.06359,,,"","BB-03"
3584833,-21983,202202,162,52,"U-23",7,68580,2,,52.7,2,4,1,5,49,,,,,2.53165,,,"","U-23"
3584834,-21983,202202,162,52,"U-23",7,68580,2,,47.1,2,4,1,5,31,,,,,2.53165,,,"","U-23"
3584835,-21983,202202,162,52,"U-23",7,68580,2,,43.9,2,4,1,5,28,,,,,2.53165,,,"","U-23"
3584836,-21983,202202,162,52,"U-23",7,68580,2,,45.8,2,4,1,5,38,,,,,2.53165,,,"","U-23"
3584837,-21983,202202,162,52,"U-23",7,68580,2,,41.5,2,4,1,5,25,,,,,2.53165,,,"","U-23"
3584861,-21985,202202,162,54,"T-24",7,68580,2,,45.2,2,0,0,0,32,,,,,1,,,"","T-24"
3584862,-21985,202202,162,54,"T-24",7,68580,2,,43.5,2,0,0,0,29,,,,,1,,,"","T-24"
3584863,-21985,202202,162,54,"T-24",7,68580,2,,41.4,2,0,0,0,26,,,,,1,,,"","T-24"
3587385,-22015,202202,162,67,"U-20",7,68580,2,,40.1,2,0,0,0,21,,,,,8.78633,,,"","U-20"
3587386,-22015,202202,162,67,"U-20",7,68580,2,,50.3,2,0,0,0,41,,,,,8.78633,,,"","U-20"
3587387,-22015,202202,162,67,"U-20",7,68580,2,,38.2,2,0,0,0,18,,,,,8.78633,,,"","U-20"
3587388,-22015,202202,162,67,"U-20",7,68580,2,,41.6,2,0,0,0,23,,,,,8.78633,,,"","U-20"
3587389,-22015,202202,162,67,"U-20",7,68580,2,,39,2,0,0,0,17,,,,,8.78633,,,"","U-20"
3587390,-22015,202202,162,67,"U-20",7,68580,2,,37,2,0,0,0,20,,,,,8.78633,,,"","U-20"
3588238,-21882,202202,94,22,"CC-02",7,68580,2,,33,2,0,0,0,12,,,,,2.09672,,,"","CC-02"
3588239,-21882,202202,94,22,"CC-02",7,68580,2,,28.7,2,0,0,0,8,,,,,2.09672,,,"","CC-02"
3588240,-21882,202202,94,22,"CC-02",7,68580,2,,30.8,2,0,0,0,8,,,,,2.09672,,,"","CC-02"
3588241,-21882,202202,94,22,"CC-02",7,68580,2,,28.4,2,0,0,0,8,,,,,2.09672,,,"","CC-02"
3588242,-21882,202202,94,22,"CC-02",7,68580,2,,37.7,2,0,0,0,16,,,,,2.09672,,,"","CC-02"
3585061,-22021,202202,162,70,"S-19",7,68580,2,,30.9,2,0,0,0,11,,,,,1,,,"","S-19"
3585062,-22021,202202,162,70,"S-19",7,68580,2,,31.3,2,0,0,0,14,,,,,1,,,"","S-19"
3585063,-22021,202202,162,70,"S-19",7,68580,2,,31.1,2,0,0,0,14,,,,,1,,,"","S-19"
3585064,-22021,202202,162,70,"S-19",7,68580,2,,33.8,2,0,0,0,15,,,,,1,,,"","S-19"
3585065,-22021,202202,162,70,"S-19",7,68580,2,,41.1,2,0,0,0,21,,,,,1,,,"","S-19"
3586692,-21802,202202,162,3,"W-26",7,68580,2,,45.6,2,0,0,0,36,,,,,44.88218,,,"","W-26"
3586693,-21802,202202,162,3,"W-26",7,68580,2,,38.7,2,0,0,0,28,,,,,44.88218,,,"","W-26"
3586694,-21802,202202,162,3,"W-26",7,68580,2,,42.6,2,0,0,0,32,,,,,44.88218,,,"","W-26"
3586695,-21802,202202,162,3,"W-26",7,68580,2,,43.8,2,0,0,0,34,,,,,44.88218,,,"","W-26"
3586696,-21802,202202,162,3,"W-26",7,68580,2,,40.6,2,0,0,0,27,,,,,44.88218,,,"","W-26"
3586697,-21802,202202,162,3,"W-26",7,68580,2,,46.3,2,0,0,0,37,,,,,44.88218,,,"","W-26"
3588257,-21988,202202,94,54,"U-18",7,68580,2,,30.9,2,0,0,0,10,,,,,1,,,"","U-18"
3588258,-21988,202202,94,54,"U-18",7,68580,2,,29.1,2,0,0,0,8,,,,,1,,,"","U-18"
3588259,-21988,202202,94,54,"U-18",7,68580,2,,27.4,2,0,0,0,6,,,,,1,,,"","U-18"
3588260,-21988,202202,94,54,"U-18",7,68580,2,,34.8,2,0,0,0,14,,,,,1,,,"","U-18"
3588268,-21991,202202,94,57,"U-01",7,68580,2,,27.3,2,0,0,0,10,,,,,1,,,"","U-01"
3588322,-21897,202202,94,25,"BB-02",7,68580,2,,32.8,2,0,0,0,10,,,,,2.0938,,,"","BB-02"
3588323,-21897,202202,94,25,"BB-02",7,68580,2,,43.2,2,0,0,0,26,,,,,2.0938,,,"","BB-02"
3588324,-21897,202202,94,25,"BB-02",7,68580,2,,38.3,2,0,0,0,20,,,,,2.0938,,,"","BB-02"
3588325,-21897,202202,94,25,"BB-02",7,68580,2,,41.7,2,0,0,0,26,,,,,2.0938,,,"","BB-02"
3588326,-21897,202202,94,25,"BB-02",7,68580,2,,44.6,2,0,0,0,24,,,,,2.0938,,,"","BB-02"
3588327,-21898,202202,94,26,"AA-02",7,68580,2,,50.3,2,4,1,5,32,,,,,1,,,"","AA-02"
3584893,-22011,202202,162,63,"S-21",7,68580,2,,37.3,2,0,0,0,19,2,,,,1,,,"","S-21"
3584894,-22011,202202,162,63,"S-21",7,68580,2,,40.2,2,0,0,0,23,,,,,1,,,"","S-21"
3584895,-22011,202202,162,63,"S-21",7,68580,2,,37.9,2,0,0,0,19,,,,,1,,,"","S-21"
3584896,-22011,202202,162,63,"S-21",7,68580,2,,45.3,2,0,0,0,34,,,,,1,,,"","S-21"
3584897,-22011,202202,162,63,"S-21",7,68580,2,,66,2,0,0,0,84,,,,,1,,,"","S-21"
3584916,-22016,202202,162,68,"V-20",7,68580,2,,40.7,2,0,0,0,24,,,,,8.1836,,,"","V-20"
3584917,-22016,202202,162,68,"V-20",7,68580,2,,46.6,2,0,0,0,32,,,,,8.1836,,,"","V-20"
3584918,-22016,202202,162,68,"V-20",7,68580,2,,39.7,2,0,0,0,23,,,,,8.1836,,,"","V-20"
3584919,-22016,202202,162,68,"V-20",7,68580,2,,43.8,2,0,0,0,29,,,,,8.1836,,,"","V-20"
3584920,-22016,202202,162,68,"V-20",7,68580,2,,42.7,2,0,0,0,27,,,,,8.1836,,,"","V-20"
3584922,-22016,202202,162,68,"V-20",7,68580,2,,50.4,2,4,1,2,44,,,,,1,,,"","V-20"
3584923,-22016,202202,162,68,"V-20",7,68580,2,,44.6,2,4,1,5,32,,,,,1,,,"","V-20"
3584964,-22020,202202,162,69,"T-19",7,68580,2,,41.6,2,0,0,0,24,,,,,1,,,"","T-19"
3584965,-22020,202202,162,69,"T-19",7,68580,2,,37.5,2,0,0,0,19,,,,,1,,,"","T-19"
3584966,-22020,202202,162,69,"T-19",7,68580,2,,39.7,2,0,0,0,22,,,,,1,,,"","T-19"
3584967,-22020,202202,162,69,"T-19",7,68580,2,,40.6,2,0,0,0,24,,,,,1,,,"","T-19"
3584968,-22020,202202,162,69,"T-19",7,68580,2,,40.6,2,0,0,0,26,,,,,1,,,"","T-19"
3586782,-21801,202202,162,2,"W-25",7,68580,2,,45.6,2,4,1,5,44,,,,,66.73655,,,"","W-25"
3586784,-21801,202202,162,2,"W-25",7,68580,2,,44.6,2,4,1,6,37,,,,,66.73655,,,"","W-25"
3586785,-21801,202202,162,2,"W-25",7,68580,2,,45.1,2,4,1,6,40,,,,,66.73655,,,"","W-25"
3586786,-21801,202202,162,2,"W-25",7,68580,2,,44.4,2,4,1,6,39,,,,,66.73655,,,"","W-25"
3584406,-21995,202202,162,56,"U-22",7,68580,2,,35.2,2,4,1,5,27,,,,,2.61135,,,"","U-22"
3584407,-21995,202202,162,56,"U-22",7,68580,2,,40.5,2,4,1,5,33,,,,,2.61135,,,"","U-22"
3584408,-21995,202202,162,56,"U-22",7,68580,2,,50.1,2,4,1,5,52,,,,,2.61135,,,"","U-22"
3584409,-21995,202202,162,56,"U-22",7,68580,2,,46.5,2,4,1,5,43,,,,,2.61135,,,"","U-22"
3584410,-21995,202202,162,56,"U-22",7,68580,2,,44.7,2,4,1,5,38,,,,,2.61135,,,"","U-22"
3588455,-21919,202202,94,30,"X-20",7,68580,2,,28.6,2,0,0,0,8,,,,,3.42446,,,"","X-20"
3588456,-21919,202202,94,30,"X-20",7,68580,2,,27.2,2,0,0,0,6,,,,,3.42446,,,"","X-20"
3588457,-21919,202202,94,30,"X-20",7,68580,2,,26.4,2,0,0,0,10,,,,,3.42446,,,"","X-20"
3588458,-21919,202202,94,30,"X-20",7,68580,2,,29.5,2,0,0,0,10,,,,,3.42446,,,"","X-20"
3588459,-21919,202202,94,30,"X-20",7,68580,2,,38.1,2,0,0,0,18,,,,,3.42446,,,"","X-20"
3586966,-21803,202202,162,4,"W-27",7,68580,2,,46.1,2,0,0,0,28,,,,,21.1699,,,"","W-27"
3586967,-21803,202202,162,4,"W-27",7,68580,2,,44.5,2,0,0,0,27,,,,,21.1699,,,"","W-27"
3586968,-21803,202202,162,4,"W-27",7,68580,2,,42.1,2,0,0,0,24,,,,,21.1699,,,"","W-27"
3586969,-21803,202202,162,4,"W-27",7,68580,2,,44.6,2,0,0,0,25,,,,,21.1699,,,"","W-27"
3586970,-21803,202202,162,4,"W-27",7,68580,2,,46.7,2,0,0,0,30,,,,,21.1699,,,"","W-27"
3586971,-21803,202202,162,4,"W-27",7,68580,2,,52.3,2,0,0,0,45,,,,,21.1699,,,"","W-27"
3586972,-21803,202202,162,4,"W-27",7,68580,2,,50.3,2,0,0,0,32,,,,,21.1699,,,"","W-27"
3586999,-21803,202202,162,4,"W-27",7,68580,2,,43.8,2,4,1,6,29,,,,,5.57297,,,"","W-27"
3587000,-21803,202202,162,4,"W-27",7,68580,2,,50.9,2,4,1,6,44,,,,,5.57297,,,"","W-27"
3587001,-21803,202202,162,4,"W-27",7,68580,2,,50,2,4,1,6,45,,,,,5.57297,,,"","W-27"
3587002,-21803,202202,162,4,"W-27",7,68580,2,,55.7,2,4,1,5,51,,,,,5.57297,,,"","W-27"
3587003,-21803,202202,162,4,"W-27",7,68580,2,,58.8,2,4,1,5,71,,,,,5.57297,,,"","W-27"
3587004,-21803,202202,162,4,"W-27",7,68580,2,,44.2,2,4,1,6,31,,,,,5.57297,,,"","W-27"
3587005,-21803,202202,162,4,"W-27",7,68580,2,,59.1,2,4,1,6,74,,,,,5.57297,,,"","W-27"
3587006,-21803,202202,162,4,"W-27",7,68580,2,,51.4,2,4,1,5,50,,,,,5.57297,,,"","W-27"
3587007,-21803,202202,162,4,"W-27",7,68580,2,,68.2,3,2,2,6,115,,,,,5.57297,,,"","W-27"
3584556,-21996,202202,162,57,"V-22",7,68580,2,,38.1,2,0,0,0,22,,,,,16.91119,,,"","V-22"
3584557,-21996,202202,162,57,"V-22",7,68580,2,,42.5,2,0,0,0,21,,,,,16.91119,,,"","V-22"
3584558,-21996,202202,162,57,"V-22",7,68580,2,,43.1,2,0,0,0,24,,,,,16.91119,,,"","V-22"
3584559,-21996,202202,162,57,"V-22",7,68580,2,,43.3,2,0,0,0,25,,,,,16.91119,,,"","V-22"
3584560,-21996,202202,162,57,"V-22",7,68580,2,,42.8,2,0,0,0,21,,,,,16.91119,,,"","V-22"
3584572,-21996,202202,162,57,"V-22",7,68580,2,,47.8,2,4,1,4,35,,,,,1,,,"","V-22"
3584573,-21996,202202,162,57,"V-22",7,68580,2,,39.1,2,4,1,5,22,,,,,1,,,"","V-22"
3584574,-21996,202202,162,57,"V-22",7,68580,2,,39.4,2,4,1,5,16,,,,,1,,,"","V-22"
3584575,-21996,202202,162,57,"V-22",7,68580,2,,41,2,4,1,5,18,,,,,1,,,"","V-22"
3584576,-21996,202202,162,57,"V-22",7,68580,2,,39.9,2,4,1,5,21,,,,,1,,,"","V-22"
3588673,-21920,202202,94,31,"W-20",7,68580,2,,39.4,2,0,0,0,20,,,,,5.28979,,,"","W-20"
3588674,-21920,202202,94,31,"W-20",7,68580,2,,44.7,2,0,0,0,32,,,,,5.28979,,,"","W-20"
3588675,-21920,202202,94,31,"W-20",7,68580,2,,39.5,2,0,0,0,22,,,,,5.28979,,,"","W-20"
3588676,-21920,202202,94,31,"W-20",7,68580,2,,50.3,2,0,0,0,42,,,,,5.28979,,,"","W-20"
3588677,-21920,202202,94,31,"W-20",7,68580,2,,34.3,2,0,0,0,14,,,,,5.28979,,,"","W-20"
3588701,-21988,202202,94,54,"U-18",7,68580,2,,29.2,2,0,0,0,8,,,,,1,,,"","U-18"
3587179,-21807,202202,162,8,"X-23",7,68580,2,,51.4,2,4,1,4,45,,,,,16.37911,,,"","X-23"
3587180,-21807,202202,162,8,"X-23",7,68580,2,,56.4,2,4,1,5,59,,,,,16.37911,,,"","X-23"
3586315,-21806,202202,162,7,"X-24",7,68580,2,,40.6,2,0,0,0,22,,,,,29.70418,,,"","X-24"
3586316,-21806,202202,162,7,"X-24",7,68580,2,,41.9,2,0,0,0,24,,,,,29.70418,,,"","X-24"
3586317,-21806,202202,162,7,"X-24",7,68580,2,,37.9,2,0,0,0,18,,,,,29.70418,,,"","X-24"
3586318,-21806,202202,162,7,"X-24",7,68580,2,,42.9,2,0,0,0,24,,,,,29.70418,,,"","X-24"
3586319,-21806,202202,162,7,"X-24",7,68580,2,,45.6,2,0,0,0,32,,,,,29.70418,,,"","X-24"
3586345,-21806,202202,162,7,"X-24",7,68580,2,,47.4,2,4,1,6,34,,,,,9.69495,,,"","X-24"
3586346,-21806,202202,162,7,"X-24",7,68580,2,,49.4,2,4,1,6,41,,,,,9.69495,,,"","X-24"
3586347,-21806,202202,162,7,"X-24",7,68580,2,,53,2,4,1,6,46,,,,,9.69495,,,"","X-24"
3586348,-21806,202202,162,7,"X-24",7,68580,2,,47.9,2,4,1,6,35,,,,,9.69495,,,"","X-24"
3586349,-21806,202202,162,7,"X-24",7,68580,2,,46,2,4,1,6,31,,,,,9.69495,,,"","X-24"
3587762,-21879,202202,94,19,"BB-04",7,68580,2,,29.7,2,0,0,0,12,,,,,1,,,"","BB-04"
3587763,-21879,202202,94,19,"BB-04",7,68580,2,,29.6,2,0,0,0,10,,,,,1,,,"","BB-04"
3587764,-21879,202202,94,19,"BB-04",7,68580,2,,30.4,2,0,0,0,12,,,,,1,,,"","BB-04"
3587765,-21879,202202,94,19,"BB-04",7,68580,2,,30.5,2,0,0,0,10,,,,,1,,,"","BB-04"
3587766,-21879,202202,94,19,"BB-04",7,68580,2,,29,2,0,0,0,8,,,,,1,,,"","BB-04"
3589359,-21917,202202,94,28,"X-18",7,68580,2,,44,2,0,0,0,28,,,,,11.95194,,,"","X-18"
3589360,-21917,202202,94,28,"X-18",7,68580,2,,50.8,2,0,0,0,46,,,,,11.95194,,,"","X-18"
3589361,-21917,202202,94,28,"X-18",7,68580,2,,56.4,2,0,0,0,58,,,,,11.95194,,,"","X-18"
3589362,-21917,202202,94,28,"X-18",7,68580,2,,44.7,2,0,0,0,30,,,,,11.95194,,,"","X-18"
3589363,-21917,202202,94,28,"X-18",7,68580,2,,55.9,2,0,0,0,60,,,,,11.95194,,,"","X-18"
3589370,-21917,202202,94,28,"X-18",7,68580,2,,45.8,2,4,1,5,36,,,,,1,,,"","X-18"
3589371,-21917,202202,94,28,"X-18",7,68580,2,,42.8,2,4,1,5,32,,,,,1,,,"","X-18"
3589372,-21917,202202,94,28,"X-18",7,68580,2,,52.4,2,4,1,5,50,,,,,1,,,"","X-18"
3589373,-21917,202202,94,28,"X-18",7,68580,2,,62.1,2,4,1,5,84,,,,,1,,,"","X-18"
3585117,-21805,202202,162,6,"X-25",7,68580,2,,43.4,2,4,1,4,28,,,,,11.64661,,,"","X-25"
3585118,-21805,202202,162,6,"X-25",7,68580,2,,48.7,1,4,1,5,33,,,,,11.64661,,,"","X-25"
3585119,-21805,202202,162,6,"X-25",7,68580,2,,50.8,2,4,1,5,49,,,,,11.64661,,,"","X-25"
3585120,-21805,202202,162,6,"X-25",7,68580,2,,49.3,2,4,1,5,43,8,,,,11.64661,,,"","X-25"
3586569,-21804,202202,162,5,"X-26",7,68580,2,,50.8,2,4,1,6,43,,,,,7.83563,,,"","X-26"
3586570,-21804,202202,162,5,"X-26",7,68580,2,,54.3,2,4,1,6,57,,,,,7.83563,,,"","X-26"
3586571,-21804,202202,162,5,"X-26",7,68580,2,,43,2,4,1,6,22,,,,,7.83563,,,"","X-26"
3586572,-21804,202202,162,5,"X-26",7,68580,2,,44.5,2,4,1,6,29,,,,,7.83563,,,"","X-26"
3586573,-21804,202202,162,5,"X-26",7,68580,2,,53.5,2,4,1,5,46,,,,,7.83563,,,"","X-26"
3586574,-21804,202202,162,5,"X-26",7,68580,2,,48.5,2,4,1,5,40,,,,,7.83563,,,"","X-26"
3586575,-21804,202202,162,5,"X-26",7,68580,2,,46.4,2,4,1,5,36,,,,,7.83563,,,"","X-26"
3586576,-21804,202202,162,5,"X-26",7,68580,2,,50.9,2,4,1,5,45,,,,,7.83563,,,"","X-26"
3586577,-21804,202202,162,5,"X-26",7,68580,2,,46.8,2,4,1,5,39,,,,,7.83563,,,"","X-26"
3586578,-21804,202202,162,5,"X-26",7,68580,2,,47.4,2,0,0,1,29,,,,,7.83563,,,"","X-26"
3586626,-21804,202202,162,5,"X-26",7,68580,2,,46,2,0,0,0,30,,,,,35.52658,,,"","X-26"
3585255,-21800,202202,162,1,"W-24",7,68580,2,,45.5,2,0,0,0,29,,,,,27.78654,,,"","W-24"
3585256,-21800,202202,162,1,"W-24",7,68580,2,,39.3,2,0,0,0,19,,,,,27.78654,,,"","W-24"
3585257,-21800,202202,162,1,"W-24",7,68580,2,,44.7,2,0,0,0,25,,,,,27.78654,,,"","W-24"
3585258,-21800,202202,162,1,"W-24",7,68580,2,,42.9,2,0,0,0,26,,,,,27.78654,,,"","W-24"
3585259,-21800,202202,162,1,"W-24",7,68580,2,,42.4,2,0,0,0,20,,,,,27.78654,,,"","W-24"
3585260,-21800,202202,162,1,"W-24",7,68580,2,,50.1,2,0,0,0,39,,,,,27.78654,,,"","W-24"
3586466,-21802,202202,162,3,"W-26",7,68580,2,,45.9,2,4,1,5,44,,,,,9.70481,,,"","W-26"
3586467,-21802,202202,162,3,"W-26",7,68580,2,,46.9,2,4,1,5,42,,,,,9.70481,,,"","W-26"
